# RETAILMIND AI - SYNTHETIC DATASET
date,sku,product_name,category,units_sold,selling_price,promotion,holiday,festival,stock_available
2025-08-19,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,40,245.00,0,0,,67
2025-08-20,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,31,245.00,0,0,,36
2025-08-21,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,30,245.00,0,0,,6
2025-08-22,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,54,245.00,0,0,,112
2025-08-23,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,45,245.00,0,0,,67
2025-08-24,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,42,245.00,0,0,,25
2025-08-25,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,34,245.00,0,0,,151
2025-08-26,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,23,245.00,0,0,,128
2025-08-27,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,30,245.00,0,0,,98
2025-08-28,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,38,245.00,0,0,,60
2025-08-29,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,59,245.00,0,0,,1
2025-08-30,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,1,245.00,0,0,,0
2025-08-31,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,40,245.00,0,0,,120
2025-09-01,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,34,245.00,0,0,,86
2025-09-02,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,40,245.00,0,0,,46
2025-09-03,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,41,245.00,0,0,,165
2025-09-04,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,37,245.00,0,0,,128
2025-09-05,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,43,245.00,0,0,,85
2025-09-06,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,67,245.00,0,0,,18
2025-09-07,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,58,245.00,0,0,,120
2025-09-08,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,33,245.00,0,0,,87
2025-09-09,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,33,245.00,0,0,,54
2025-09-10,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,35,245.00,0,0,,179
2025-09-11,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,45,245.00,0,0,,134
2025-09-12,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,44,245.00,0,0,,90
2025-09-13,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,52,245.00,0,0,,38
2025-09-14,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,49,245.00,0,0,,149
2025-09-15,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,30,245.00,0,0,,119
2025-09-16,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,39,245.00,0,0,,80
2025-09-17,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,42,245.00,0,0,,38
2025-09-18,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,35,245.00,0,0,,163
2025-09-19,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,65,245.00,0,0,,98
2025-09-20,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,51,245.00,0,0,,47
2025-09-21,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,53,245.00,0,0,,154
2025-09-22,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,40,245.00,0,0,,114
2025-09-23,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,35,245.00,0,0,,79
2025-09-24,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,30,245.00,0,0,,49
2025-09-25,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,31,245.00,0,0,,18
2025-09-26,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,59,245.00,0,0,,119
2025-09-27,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,44,245.00,0,0,,75
2025-09-28,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,66,245.00,0,0,,9
2025-09-29,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,9,245.00,0,0,,0
2025-09-30,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,42,245.00,0,0,,118
2025-10-01,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,70,245.00,0,0,Durga Puja,48
2025-10-02,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,91,245.00,0,1,Durga Puja,117
2025-10-03,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,64,245.00,0,0,,53
2025-10-04,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,42,245.00,0,0,,171
2025-10-05,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,54,245.00,0,0,,117
2025-10-06,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,36,245.00,0,0,,81
2025-10-07,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,44,245.00,0,0,,37
2025-10-08,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,41,245.00,0,0,,156
2025-10-09,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,36,245.00,0,0,,120
2025-10-10,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,51,245.00,0,0,,69
2025-10-11,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,51,245.00,0,0,,18
2025-10-12,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,46,245.00,0,0,,132
2025-10-13,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,35,245.00,0,0,,97
2025-10-14,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,29,245.00,0,0,,68
2025-10-15,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,41,245.00,0,0,,27
2025-10-16,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,27,245.00,0,0,,0
2025-10-17,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,43,245.00,0,0,,117
2025-10-18,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,66,245.00,0,0,,51
2025-10-19,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,67,245.00,0,0,Diwali,144
2025-10-20,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,70,245.00,0,0,Diwali,74
2025-10-21,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,40,245.00,0,0,,34
2025-10-22,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,43,245.00,0,0,,151
2025-10-23,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,31,245.00,0,0,,120
2025-10-24,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,42,245.00,0,0,,78
2025-10-25,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,53,245.00,0,0,,25
2025-10-26,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,62,245.00,0,0,,123
2025-10-27,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,36,245.00,0,0,,87
2025-10-28,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,37,245.00,0,0,,50
2025-10-29,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,30,245.00,0,0,,180
2025-10-30,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,29,245.00,0,0,,151
2025-10-31,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,36,245.00,0,0,,115
2025-11-01,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,47,245.00,0,0,,68
2025-11-02,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,42,245.00,0,0,,26
2025-11-03,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,26,245.00,0,0,,0
2025-11-04,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,42,245.00,0,0,,118
2025-11-05,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,44,245.00,0,0,,74
2025-11-06,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,33,245.00,0,0,,41
2025-11-07,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,41,245.00,0,0,,0
2025-11-08,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,57,245.00,0,0,,103
2025-11-09,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,50,245.00,0,0,,53
2025-11-10,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,30,245.00,0,0,,183
2025-11-11,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,35,245.00,0,0,,148
2025-11-12,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,30,245.00,0,0,,118
2025-11-13,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,23,245.00,0,0,,95
2025-11-14,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,46,245.00,0,0,,49
2025-11-15,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,69,245.00,0,0,,140
2025-11-16,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,64,245.00,0,0,,76
2025-11-17,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,28,245.00,0,0,,48
2025-11-18,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,31,245.00,0,0,,17
2025-11-19,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,17,245.00,0,0,,0
2025-11-20,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,37,245.00,0,0,,123
2025-11-21,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,50,245.00,0,0,,73
2025-11-22,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,72,245.00,0,0,,1
2025-11-23,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,1,245.00,0,0,,0
2025-11-24,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,0,245.00,0,0,,0
2025-11-25,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,37,245.00,0,0,,123
2025-11-26,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,49,245.00,0,0,,74
2025-11-27,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,38,245.00,0,0,,36
2025-11-28,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,45,245.00,0,0,,151
2025-11-29,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,51,245.00,0,0,,100
2025-11-30,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,53,245.00,0,0,,47
2025-12-01,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,29,245.00,0,0,,178
2025-12-02,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,33,245.00,0,0,,145
2025-12-03,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,32,245.00,0,0,,113
2025-12-04,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,28,245.00,0,0,,85
2025-12-05,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,67,245.00,0,0,,18
2025-12-06,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,18,245.00,0,0,,0
2025-12-07,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,0,245.00,0,0,,0
2025-12-08,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,27,245.00,0,0,,133
2025-12-09,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,27,245.00,0,0,,106
2025-12-10,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,32,245.00,0,0,,74
2025-12-11,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,30,245.00,0,0,,44
2025-12-12,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,52,245.00,0,0,,152
2025-12-13,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,58,245.00,0,0,,94
2025-12-14,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,64,245.00,0,0,,30
2025-12-15,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,30,245.00,0,0,,0
2025-12-16,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,0,245.00,0,0,,0
2025-12-17,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,32,245.00,0,0,,128
2025-12-18,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,47,245.00,0,0,,81
2025-12-19,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,58,245.00,0,0,,23
2025-12-20,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,23,245.00,0,0,,0
2025-12-21,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,51,245.00,0,0,,109
2025-12-22,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,39,245.00,0,0,,70
2025-12-23,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,32,245.00,0,0,,38
2025-12-24,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,23,245.00,0,0,,175
2025-12-25,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,45,245.00,0,0,Christmas,130
2025-12-26,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,60,245.00,0,0,,70
2025-12-27,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,56,245.00,0,0,,14
2025-12-28,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,58,245.00,0,0,,116
2025-12-29,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,37,245.00,0,0,,79
2025-12-30,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,34,245.00,0,0,,45
2025-12-31,SKU-GROC-001,Aashirvaad Whole Wheat Atta 5kg,Atta & Flours,34,245.00,0,0,,11
2025-01-01,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,34,54.00,0,0,,230
2025-01-02,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,32,54.00,0,0,,198
2025-01-03,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,58,54.00,0,0,,140
2025-01-04,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,41,54.00,0,0,,99
2025-01-05,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,48,54.00,0,0,,51
2025-01-06,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,37,54.00,0,0,,14
2025-01-07,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,34,54.00,0,0,,200
2025-01-08,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,30,54.00,0,0,,170
2025-01-09,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,24,54.00,0,0,,146
2025-01-10,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,33,54.00,0,0,,113
2025-01-11,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,47,54.00,0,0,,66
2025-01-12,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,45,54.00,0,0,,241
2025-01-13,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,31,54.00,0,0,,210
2025-01-14,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,33,54.00,0,0,,177
2025-01-15,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,28,54.00,0,0,,149
2025-01-16,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,41,54.00,0,0,,108
2025-01-17,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,42,54.00,0,0,,66
2025-01-18,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,38,54.00,0,0,,248
2025-01-19,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,42,54.00,0,0,,206
2025-01-20,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,37,54.00,0,0,,169
2025-01-21,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,37,54.00,0,0,,132
2025-01-22,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,25,54.00,0,0,,107
2025-01-23,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,35,54.00,0,0,,72
2025-01-24,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,53,54.00,0,0,,19
2025-01-25,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,45,54.00,0,0,,194
2025-01-26,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,52,54.00,0,1,,142
2025-01-27,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,38,54.00,0,0,,104
2025-01-28,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,36,54.00,0,0,,68
2025-01-29,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,23,54.00,0,0,,45
2025-01-30,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,36,54.00,0,0,,229
2025-01-31,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,51,54.00,0,0,,178
2025-02-01,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,49,54.00,0,0,,129
2025-02-02,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,46,54.00,0,0,,83
2025-02-03,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,43,54.00,0,0,,40
2025-02-04,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,36,54.00,0,0,,4
2025-02-05,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,41,54.00,0,0,,183
2025-02-06,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,38,54.00,0,0,,145
2025-02-07,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,55,54.00,0,0,,90
2025-02-08,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,59,54.00,0,0,,31
2025-02-09,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,56,54.00,0,0,,195
2025-02-10,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,48,54.00,0,0,,147
2025-02-11,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,28,54.00,0,0,,119
2025-02-12,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,43,54.00,0,0,,76
2025-02-13,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,33,54.00,0,0,,263
2025-02-14,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,63,54.00,0,0,,200
2025-02-15,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,46,54.00,0,0,,154
2025-02-16,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,62,54.00,0,0,,92
2025-02-17,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,36,45.90,1,0,,56
2025-02-18,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,67,45.90,1,0,,209
2025-02-19,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,63,45.90,1,0,,146
2025-02-20,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,60,45.90,1,0,,86
2025-02-21,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,84,45.90,1,0,,2
2025-02-22,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,67,45.90,1,0,,155
2025-02-23,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,66,54.00,0,0,,89
2025-02-24,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,44,54.00,0,0,,45
2025-02-25,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,45,54.00,0,0,,0
2025-02-26,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,45,54.00,0,0,,175
2025-02-27,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,59,54.00,0,0,,116
2025-02-28,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,59,54.00,0,0,,57
2025-03-01,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,59,54.00,0,0,,218
2025-03-02,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,64,54.00,0,0,,154
2025-03-03,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,41,54.00,0,0,,113
2025-03-04,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,38,54.00,0,0,,75
2025-03-05,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,52,54.00,0,0,,243
2025-03-06,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,50,54.00,0,0,,193
2025-03-07,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,67,54.00,0,0,,126
2025-03-08,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,51,54.00,0,0,,75
2025-03-09,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,69,54.00,0,0,,226
2025-03-10,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,48,54.00,0,0,,178
2025-03-11,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,29,54.00,0,0,,149
2025-03-12,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,47,54.00,0,0,,102
2025-03-13,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,38,54.00,0,0,,64
2025-03-14,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,99,54.00,0,0,Holi,185
2025-03-15,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,87,54.00,0,0,Holi,98
2025-03-16,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,74,54.00,0,0,,24
2025-03-17,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,38,54.00,0,0,,206
2025-03-18,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,69,54.00,0,0,,137
2025-03-19,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,59,54.00,0,0,,78
2025-03-20,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,59,54.00,0,0,,239
2025-03-21,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,73,54.00,0,0,,166
2025-03-22,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,64,54.00,0,0,,102
2025-03-23,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,63,54.00,0,0,,39
2025-03-24,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,56,54.00,0,0,,203
2025-03-25,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,46,54.00,0,0,,157
2025-03-26,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,42,54.00,0,0,,115
2025-03-27,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,69,54.00,0,0,,46
2025-03-28,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,77,54.00,0,0,,189
2025-03-29,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,83,54.00,0,0,,106
2025-03-30,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,62,54.00,0,0,,44
2025-03-31,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,68,54.00,0,0,Eid al-Fitr,196
2025-04-01,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,60,54.00,0,0,,136
2025-04-02,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,52,54.00,0,0,,84
2025-04-03,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,33,54.00,0,0,,51
2025-04-04,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,68,54.00,0,0,,203
2025-04-05,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,71,54.00,0,0,,132
2025-04-06,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,79,54.00,0,0,,53
2025-04-07,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,50,54.00,0,0,,223
2025-04-08,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,71,54.00,0,0,,152
2025-04-09,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,38,54.00,0,0,,114
2025-04-10,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,55,54.00,0,0,,59
2025-04-11,SKU-GROC-002,Amul Taaza Toned Milk 1L,Dairy & Eggs,59,54.00,0,0,,0
